innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,RV Uthappa,25,21,AJ Finch,16,13,41,34
1,Pune Warriors,2,MK Pandey,24,24,AJ Finch,32,19,56,43
1,Pune Warriors,3,Yuvraj Singh,22,17,MK Pandey,42,23,65,40
1,Pune Warriors,4,Yuvraj Singh,8,3,LJ Wright,0,0,8,3
1,Pune Warriors,5,Yuvraj Singh,8,3,LJ Wright,0,0,8,3
2,Kolkata Knight Riders,1,G Gambhir,4,6,MS Bisla,1,4,17,10
2,Kolkata Knight Riders,2,JH Kallis,1,7,G Gambhir,4,7,8,14
2,Kolkata Knight Riders,3,G Gambhir,4,4,YK Pathan,0,0,4,4
2,Kolkata Knight Riders,4,YK Pathan,56,37,RN ten Doeschate,42,30,98,67
2,Kolkata Knight Riders,5,MK Tiwary,0,2,YK Pathan,1,1,1,3
2,Kolkata Knight Riders,6,DB Das,5,3,YK Pathan,15,6,20,9
2,Kolkata Knight Riders,7,DB Das,2,2,R Bhatia,10,9,12,11
2,Kolkata Knight Riders,8,DB Das,1,1,SMSM Senanayake,2,1,3,2
