innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,58,2,30,11.6,8,6
1,Pune Warriors,middle,70,1,54,7.78,7,18
1,Pune Warriors,powerplay,42,1,36,7.0,5,16
2,Kolkata Knight Riders,death,41,4,30,8.2,6,12
2,Kolkata Knight Riders,middle,89,0,54,9.89,12,10
2,Kolkata Knight Riders,powerplay,33,3,36,5.5,1,21
