match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,47,0,11.75,10,5,0
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,2,5.25,11,0,0
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,24,0,6.0,12,2,0
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,20,0,10.0,3,0,0
22,2024-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,33,3,8.25,11,2,0
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,29,1,7.25,9,0,0
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,42,0,10.5,8,4,1
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,34,0,11.33,5,0,1
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,27,4,9.0,6,0,0
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,35,2,8.75,11,1,0
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,33,2,8.25,6,2,0
61,2024-05-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,30,2,7.5,9,0,0
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,49,1,12.25,10,4,0
