match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2017-04-08,Delhi Daredevils,M.Chinnaswamy Stadium,1.0,0,3,2,3.0,3,0,0
8,2017-04-10,Kings XI Punjab,Holkar Cricket Stadium,1.0,0,7,0,7.0,1,0,0
12,2017-04-14,Mumbai Indians,M Chinnaswamy Stadium,2.0,0,28,0,14.0,1,2,0
17,2017-04-16,Rising Pune Supergiant,M Chinnaswamy Stadium,3.0,0,12,1,4.0,6,1,0
20,2017-04-18,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,21,1,5.25,17,1,0
27,2017-04-23,Kolkata Knight Riders,Eden Gardens,3.0,0,15,2,5.0,10,1,0
31,2017-04-27,Gujarat Lions,M Chinnaswamy Stadium,2.0,0,24,1,12.0,4,1,0
34,2017-04-29,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,18,1,4.5,12,1,0
38,2017-05-01,Mumbai Indians,Wankhede Stadium,4.0,0,17,2,4.25,9,0,0
43,2017-05-05,Kings XI Punjab,M Chinnaswamy Stadium,3.0,0,21,1,7.0,6,0,0
46,2017-05-07,Kolkata Knight Riders,M Chinnaswamy Stadium,3.1,0,21,2,6.63,4,0,0
56,2017-05-14,Delhi Daredevils,Feroz Shah Kotla,2.0,0,10,3,5.0,7,0,0
