match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2020-09-22,Chennai Super Kings,Sharjah Cricket Stadium,4.0,0,26,1,6.5,13,1,0
9,2020-09-27,Kings XI Punjab,Sharjah Cricket Stadium,4.0,0,46,0,11.5,9,1,0
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,18,2,4.5,14,0,0
15,2020-10-03,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,0,18,1,4.5,14,0,0
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,34,1,8.5,11,0,1
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,24,3,6.0,11,1,0
26,2020-10-11,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,25,1,6.25,14,0,1
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,19,3,4.75,12,3,0
33,2020-10-17,Royal Challengers Bangalore,Dubai International Cricket Stadium,3.4,0,38,0,10.36,8,1,0
37,2020-10-19,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,20,1,5.0,11,0,0
40,2020-10-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,21,2,5.25,16,1,0
45,2020-10-25,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,31,2,7.75,11,1,0
50,2020-10-30,Kings XI Punjab,Sheikh Zayed Stadium,4.0,0,26,2,6.5,13,0,0
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,19,1,4.75,14,0,0
