match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Mumbai Indians,AR Patel,4.0,0,40,0,10.0,3
2,Mumbai Indians,KK Ahmed,4.0,0,27,2,6.75,13
2,Mumbai Indians,KL Nagarkoti,2.0,0,29,0,14.5,4
2,Mumbai Indians,Kuldeep Yadav,4.0,0,18,3,4.5,8
2,Mumbai Indians,Lalit Yadav,2.0,0,15,0,7.5,2
2,Mumbai Indians,SN Thakur,4.0,0,47,0,11.75,7
10,Gujarat Titans,AR Patel,4.0,0,37,0,9.25,7
10,Gujarat Titans,KK Ahmed,4.0,0,34,2,8.5,7
10,Gujarat Titans,Kuldeep Yadav,4.0,0,32,1,8.0,10
10,Gujarat Titans,Mustafizur Rahman,4.0,0,23,3,5.75,4
10,Gujarat Titans,SN Thakur,4.0,0,42,0,10.5,6
15,Lucknow Super Giants,A Nortje,2.2,0,35,0,15.0,2
15,Lucknow Super Giants,AR Patel,2.0,0,11,0,5.5,5
15,Lucknow Super Giants,Kuldeep Yadav,3.4,0,31,2,8.45,6
15,Lucknow Super Giants,Lalit Yadav,4.0,0,21,1,5.25,9
15,Lucknow Super Giants,Mustafizur Rahman,4.0,0,26,0,6.5,8
15,Lucknow Super Giants,SN Thakur,3.4,0,29,1,7.91,9
19,Kolkata Knight Riders,AR Patel,3.0,0,32,0,10.67,3
19,Kolkata Knight Riders,KK Ahmed,4.0,0,25,3,6.25,13
19,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,35,4,8.75,8
19,Kolkata Knight Riders,Lalit Yadav,1.0,0,8,1,8.0,3
19,Kolkata Knight Riders,Mustafizur Rahman,4.0,0,21,0,5.25,13
19,Kolkata Knight Riders,R Powell,1.0,0,17,0,17.0,0
19,Kolkata Knight Riders,SN Thakur,2.4,0,30,2,11.25,4
27,Royal Challengers Bangalore,AR Patel,4.0,0,29,1,7.25,7
27,Royal Challengers Bangalore,KK Ahmed,4.0,0,36,1,9.0,9
27,Royal Challengers Bangalore,Kuldeep Yadav,4.0,0,46,1,11.5,7
27,Royal Challengers Bangalore,Mustafizur Rahman,4.0,0,48,0,12.0,8
27,Royal Challengers Bangalore,SN Thakur,4.0,0,27,1,6.75,12
32,Punjab Kings,AR Patel,4.0,0,10,2,2.5,14
32,Punjab Kings,KK Ahmed,4.0,0,21,2,5.25,13
32,Punjab Kings,Kuldeep Yadav,4.0,0,24,2,6.0,9
32,Punjab Kings,Lalit Yadav,2.0,0,11,2,5.5,8
32,Punjab Kings,Mustafizur Rahman,4.0,0,28,1,7.0,14
32,Punjab Kings,SN Thakur,2.0,0,20,0,10.0,4
34,Rajasthan Royals,AR Patel,2.0,0,21,0,10.5,5
34,Rajasthan Royals,KK Ahmed,4.0,0,47,1,11.75,12
34,Rajasthan Royals,Kuldeep Yadav,3.0,0,40,0,13.33,3
34,Rajasthan Royals,Lalit Yadav,4.0,0,41,0,10.25,7
34,Rajasthan Royals,Mustafizur Rahman,4.0,0,43,1,10.75,6
34,Rajasthan Royals,SN Thakur,3.0,0,29,0,9.67,7
41,Kolkata Knight Riders,AR Patel,4.0,0,28,1,7.0,5
41,Kolkata Knight Riders,C Sakariya,3.0,0,17,1,5.67,5
41,Kolkata Knight Riders,Kuldeep Yadav,3.0,0,14,4,4.67,7
41,Kolkata Knight Riders,Lalit Yadav,3.0,0,32,0,10.67,3
41,Kolkata Knight Riders,Mustafizur Rahman,4.0,0,18,3,4.5,13
41,Kolkata Knight Riders,SN Thakur,3.0,0,32,0,10.67,2
45,Lucknow Super Giants,AR Patel,4.0,0,25,0,6.25,9
45,Lucknow Super Giants,C Sakariya,4.0,0,44,0,11.0,4
45,Lucknow Super Giants,Kuldeep Yadav,3.0,0,29,0,9.67,3
45,Lucknow Super Giants,Lalit Yadav,1.0,0,16,0,16.0,1
45,Lucknow Super Giants,Mustafizur Rahman,4.0,0,37,0,9.25,6
45,Lucknow Super Giants,SN Thakur,4.0,0,40,3,10.0,6
50,Sunrisers Hyderabad,A Nortje,4.0,0,35,1,8.75,10
50,Sunrisers Hyderabad,KK Ahmed,4.0,0,30,3,7.5,14
50,Sunrisers Hyderabad,Kuldeep Yadav,4.0,0,40,1,10.0,10
50,Sunrisers Hyderabad,MR Marsh,4.0,0,36,1,9.0,9
50,Sunrisers Hyderabad,SN Thakur,4.0,0,44,2,11.0,10
55,Chennai Super Kings,A Nortje,4.0,0,42,3,10.5,6
55,Chennai Super Kings,AR Patel,3.0,0,23,0,7.67,5
