match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2020-09-20,Delhi Capitals,Dubai International Cricket Stadium,21,19,2,1,110.53,b MM Sharma,1
6,2020-09-24,Royal Challengers Bangalore,Dubai International Cricket Stadium,132,69,14,7,191.3,not out,1
9,2020-09-27,Rajasthan Royals,Sharjah Cricket Stadium,69,54,7,1,127.78,c S Gopal b AS Rajpoot,1
13,2020-10-01,Mumbai Indians,Sheikh Zayed Stadium,17,19,1,0,89.47,b RD Chahar,1
18,2020-10-04,Chennai Super Kings,Dubai International Cricket Stadium,63,52,7,1,121.15,c MS Dhoni b SN Thakur,1
22,2020-10-08,Sunrisers Hyderabad,Dubai International Cricket Stadium,11,16,0,0,68.75,c KS Williamson b Abhishek Sharma,1
24,2020-10-10,Kolkata Knight Riders,Sheikh Zayed Stadium,74,58,6,0,127.59,b M Prasidh Krishna,1
31,2020-10-15,Royal Challengers Bangalore,Sharjah Cricket Stadium,61,49,1,5,124.49,not out,1
36,2020-10-18,Mumbai Indians,Dubai International Cricket Stadium,77,51,7,3,150.98,b JJ Bumrah,1
38,2020-10-20,Delhi Capitals,Dubai International Cricket Stadium,15,11,1,1,136.36,c DR Sams b AR Patel,1
43,2020-10-24,Sunrisers Hyderabad,Dubai International Cricket Stadium,27,27,2,1,100.0,b Rashid Khan,1
46,2020-10-26,Kolkata Knight Riders,Sharjah Cricket Stadium,28,25,4,0,112.0,lbw b CV Varun,1
50,2020-10-30,Rajasthan Royals,Sheikh Zayed Stadium,46,41,3,2,112.2,c R Tewatia b BA Stokes,1
53,2020-11-01,Chennai Super Kings,Sheikh Zayed Stadium,29,27,3,1,107.41,b L Ngidi,1
