innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,AJ Finch,6,2.3
1,Kings XI Punjab,2,KL Rahul,42,5.3
1,Kings XI Punjab,3,MA Agarwal,60,8.3
1,Kings XI Punjab,4,Yuvraj Singh,85,13.4
1,Kings XI Punjab,5,KK Nair,116,17.1
1,Kings XI Punjab,6,DA Miller,127,18.3
1,Kings XI Punjab,7,R Ashwin,140,20.1
1,Kings XI Punjab,8,AJ Tye,143,20.6
2,Delhi Daredevils,1,PP Shaw,25,3.3
2,Delhi Daredevils,2,GJ Maxwell,41,5.5
2,Delhi Daredevils,3,G Gambhir,42,6.3
2,Delhi Daredevils,4,RR Pant,61,9.1
2,Delhi Daredevils,5,DT Christian,76,12.6
2,Delhi Daredevils,6,R Tewatia,123,18.6
2,Delhi Daredevils,7,LE Plunkett,124,19.2
2,Delhi Daredevils,8,SS Iyer,139,20.6
