innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,33,0,8.25,7,2,0
1,Delhi Daredevils,Avesh Khan,4.0,0,36,2,9.0,9,0,0
1,Delhi Daredevils,DT Christian,3.0,0,17,1,5.67,6,0,0
1,Delhi Daredevils,GJ Maxwell,1.0,0,4,0,4.0,2,0,0
1,Delhi Daredevils,LE Plunkett,4.0,0,17,3,4.25,10,1,0
1,Delhi Daredevils,R Tewatia,1.0,0,6,0,6.0,1,0,0
1,Delhi Daredevils,TA Boult,3.0,0,21,2,7.0,7,1,0
2,Kings XI Punjab,AJ Tye,4.0,0,25,2,6.25,9,2,0
2,Kings XI Punjab,AS Rajpoot,4.0,0,23,2,5.75,15,2,0
2,Kings XI Punjab,BB Sran,4.0,0,45,1,11.25,5,3,0
2,Kings XI Punjab,Mujeeb Ur Rahman,4.0,0,25,2,6.25,12,0,0
2,Kings XI Punjab,R Ashwin,4.0,0,19,0,4.75,8,0,0
