match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
21,2018-04-22,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,22,3,5.5,11,0,0
28,2018-04-29,Sunrisers Hyderabad,Sawai Mansingh Stadium,4.0,0,26,3,6.5,8,0,0
32,2018-05-02,Delhi Daredevils,Arun Jaitley Stadium,3.1,1,31,1,9.79,9,1,0
38,2018-05-06,Kings XI Punjab,Holkar Cricket Stadium,3.4,0,43,1,11.73,7,1,0
40,2018-05-08,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,32,1,8.0,8,0,0
43,2018-05-11,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,42,2,10.5,5,5,1
47,2018-05-13,Mumbai Indians,Wankhede Stadium,4.0,0,16,2,4.0,13,3,0
49,2018-05-15,Kolkata Knight Riders,Eden Gardens,4.0,0,43,0,10.75,10,0,0
53,2018-05-19,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,37,0,9.25,10,1,0
58,2018-05-23,Kolkata Knight Riders,Eden Gardens,4.0,0,33,2,8.25,12,3,1
