innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,4.0,0,37,0,9.25,7,0,1
1,Kolkata Knight Riders,M Morkel,4.0,0,27,1,6.75,11,2,1
1,Kolkata Knight Riders,PP Chawla,1.0,0,9,0,9.0,3,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,38,1,9.5,5,3,0
1,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,22,2,5.5,12,1,0
1,Kolkata Knight Riders,UT Yadav,3.0,0,37,0,12.33,3,0,1
2,Mumbai Indians,HH Pandya,1.0,0,10,0,10.0,1,0,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,31,1,7.75,10,3,0
2,Mumbai Indians,J Suchith,2.0,0,23,1,11.5,2,0,0
2,Mumbai Indians,KA Pollard,1.0,0,6,1,6.0,4,1,0
2,Mumbai Indians,MJ McClenaghan,4.0,0,31,1,7.75,8,3,0
2,Mumbai Indians,R Vinay Kumar,4.0,0,33,1,8.25,8,0,0
2,Mumbai Indians,SL Malinga,4.0,0,31,1,7.75,9,0,0
