innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,LMP Simmons,14,16,1,1,87.5,c MK Pandey b M Morkel,1
1,Mumbai Indians,PA Patel,21,14,3,0,150.0,c MK Pandey b Shakib Al Hasan,2
1,Mumbai Indians,RG Sharma,30,21,5,0,142.86,b SP Narine,3
1,Mumbai Indians,AT Rayudu,2,3,0,0,66.67,c AD Russell b Shakib Al Hasan,4
1,Mumbai Indians,KA Pollard,33,38,1,1,86.84,not out,5
1,Mumbai Indians,HH Pandya,61,31,8,2,196.77,not out,6
2,Kolkata Knight Riders,RV Uthappa,25,20,3,1,125.0,c SL Malinga b Harbhajan Singh,1
2,Kolkata Knight Riders,G Gambhir,38,29,5,0,131.03,b J Suchith,2
2,Kolkata Knight Riders,MK Pandey,1,1,0,0,100.0,run out (LMP Simmons),3
2,Kolkata Knight Riders,YK Pathan,52,37,5,2,140.54,c PA Patel b KA Pollard,4
2,Kolkata Knight Riders,Shakib Al Hasan,23,15,3,0,153.33,c HH Pandya b R Vinay Kumar,5
2,Kolkata Knight Riders,AD Russell,2,4,0,0,50.0,c PA Patel b SL Malinga,6
2,Kolkata Knight Riders,SA Yadav,11,5,2,0,220.0,c AT Rayudu b MJ McClenaghan,7
2,Kolkata Knight Riders,PP Chawla,1,7,0,0,14.29,not out,8
2,Kolkata Knight Riders,UT Yadav,5,2,1,0,250.0,not out,9
