innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,29,5.2
1,Mumbai Indians,2,LMP Simmons,42,6.4
1,Mumbai Indians,3,AT Rayudu,47,7.3
1,Mumbai Indians,4,RG Sharma,79,12.4
2,Kolkata Knight Riders,1,RV Uthappa,45,6.3
2,Kolkata Knight Riders,2,MK Pandey,46,6.5
2,Kolkata Knight Riders,3,G Gambhir,88,11.6
2,Kolkata Knight Riders,4,Shakib Al Hasan,118,15.2
2,Kolkata Knight Riders,5,AD Russell,128,16.5
2,Kolkata Knight Riders,6,SA Yadav,144,18.1
2,Kolkata Knight Riders,7,YK Pathan,160,20.1
