innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,4,5,Sunrisers Hyderabad,JM Bairstow,PJ Cummins,CB Gaffaney,,upheld,False
1,10,3,Kolkata Knight Riders,WP Saha,CV Varun,CB Gaffaney,,struck down,True
2,7,2,Kolkata Knight Riders,KD Karthik,Rashid Khan,CB Gaffaney,,struck down,False
