match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2011-04-09,Royal Challengers Bangalore,Nehru Stadium,23,16,2,1,143.75,not out,5
10,2011-04-13,Pune Warriors,Dr DY Patil Sports Academy,47,33,3,3,142.42,c WD Parnell b JD Ryder,6
13,2011-04-15,Mumbai Indians,Wankhede Stadium,25,11,2,2,227.27,not out,3
18,2011-04-18,Chennai Super Kings,Nehru Stadium,16,6,0,2,266.67,not out,5
22,2011-04-20,Kolkata Knight Riders,Eden Gardens,29,18,1,3,161.11,c YK Pathan b B Lee,5
28,2011-04-24,Rajasthan Royals,Sawai Mansingh Stadium,22,23,2,0,95.65,c & b SK Warne,5
32,2011-04-27,Deccan Chargers,Nehru Stadium,23,35,2,0,65.71,c DT Christian b A Mishra,7
36,2011-04-30,Delhi Daredevils,Nehru Stadium,31,22,3,1,140.91,c RE van der Merwe b AB Agarkar,6
45,2011-05-05,Kolkata Knight Riders,Nehru Stadium,8,11,1,0,72.73,c YK Pathan b R Bhatia,5
50,2011-05-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,23,22,2,0,104.55,c M Kaif b A Mithun,6
57,2011-05-13,Kings XI Punjab,Holkar Cricket Stadium,17,18,1,1,94.44,lbw b PP Chawla,3
64,2011-05-18,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19,13,1,1,146.15,c SK Raina b DE Bollinger,5
