innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,59,47,F du Plessis,71,51,137,97
1,Royal Challengers Bangalore,2,GJ Maxwell,0,1,F du Plessis,0,0,0,1
1,Royal Challengers Bangalore,3,KD Karthik,1,2,F du Plessis,13,5,14,7
1,Royal Challengers Bangalore,4,MK Lomror,5,6,KD Karthik,6,3,12,9
1,Royal Challengers Bangalore,5,MK Lomror,2,3,Shahbaz Ahmed,5,3,11,6
2,Punjab Kings,1,Atharva Taide,4,2,P Simran Singh,0,0,4,2
2,Punjab Kings,2,MW Short,8,7,P Simran Singh,8,4,16,11
2,Punjab Kings,3,LS Livingstone,2,4,P Simran Singh,5,3,7,7
2,Punjab Kings,4,Harpreet Singh,13,9,P Simran Singh,2,4,16,13
2,Punjab Kings,5,P Simran Singh,23,14,SM Curran,10,12,33,26
2,Punjab Kings,6,P Simran Singh,8,5,JM Sharma,11,6,21,10
2,Punjab Kings,7,M Shahrukh Khan,7,5,JM Sharma,2,3,9,8
2,Punjab Kings,8,Harpreet Brar,13,13,JM Sharma,27,15,41,28
2,Punjab Kings,9,NT Ellis,1,2,JM Sharma,1,1,2,3
2,Punjab Kings,10,JM Sharma,0,2,Arshdeep Singh,0,0,1,2
