innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,43,4,30,8.6,4,10
1,Royal Challengers Bangalore,middle,72,0,54,8.0,6,11
1,Royal Challengers Bangalore,powerplay,59,0,36,9.83,8,10
2,Punjab Kings,death,53,4,39,8.15,5,11
2,Punjab Kings,middle,54,2,38,8.53,7,17
2,Punjab Kings,powerplay,43,4,33,7.82,7,16
