innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,34,1,8.5,7,1,0
1,Punjab Kings,Harpreet Brar,3.0,0,31,2,10.33,7,0,0
1,Punjab Kings,LS Livingstone,1.0,0,9,0,9.0,0,0,0
1,Punjab Kings,NT Ellis,4.0,0,41,1,10.25,7,1,0
1,Punjab Kings,RD Chahar,4.0,0,24,0,6.0,7,0,0
1,Punjab Kings,SM Curran,4.0,0,27,0,6.75,3,0,1
2,Royal Challengers Bangalore,GJ Maxwell,1.0,0,5,0,5.0,1,0,0
2,Royal Challengers Bangalore,HV Patel,3.2,0,22,1,6.6,9,1,1
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,21,4,5.25,12,0,0
2,Royal Challengers Bangalore,PWH de Silva,4.0,0,39,2,9.75,7,0,0
2,Royal Challengers Bangalore,Vijaykumar Vyshak,3.0,0,29,0,9.67,6,1,0
2,Royal Challengers Bangalore,WD Parnell,3.0,0,32,1,10.67,9,0,0
