innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,N Jagadeesan,19,15,Rahmanullah Gurbaz,3,2,23,17
1,Kolkata Knight Riders,2,SN Thakur,0,4,Rahmanullah Gurbaz,24,9,24,13
1,Kolkata Knight Riders,3,Rahmanullah Gurbaz,25,17,VR Iyer,11,14,37,31
1,Kolkata Knight Riders,4,N Rana,4,3,Rahmanullah Gurbaz,0,0,4,3
1,Kolkata Knight Riders,5,RK Singh,17,17,Rahmanullah Gurbaz,29,11,47,28
1,Kolkata Knight Riders,6,AD Russell,19,10,RK Singh,2,3,21,13
1,Kolkata Knight Riders,7,D Wiese,8,6,AD Russell,15,9,23,15
1,Kolkata Knight Riders,8,D Wiese,8,6,AD Russell,15,9,23,15
2,Gujarat Titans,1,WP Saha,10,10,Shubman Gill,29,15,41,25
2,Gujarat Titans,2,HH Pandya,26,20,Shubman Gill,20,19,50,39
2,Gujarat Titans,3,V Shankar,2,3,Shubman Gill,0,1,2,4
2,Gujarat Titans,4,DA Miller,32,18,V Shankar,49,21,87,39
