innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,N Jagadeesan,19,15,4,0,126.67,lbw b Mohammed Shami,1
1,Kolkata Knight Riders,Rahmanullah Gurbaz,81,39,5,7,207.69,c Rashid Khan b Noor Ahmad,2
1,Kolkata Knight Riders,SN Thakur,0,4,0,0,0.0,c MM Sharma b Mohammed Shami,3
1,Kolkata Knight Riders,VR Iyer,11,14,0,0,78.57,lbw b J Little,4
1,Kolkata Knight Riders,N Rana,4,3,1,0,133.33,c R Tewatia b J Little,5
1,Kolkata Knight Riders,RK Singh,19,20,0,1,95.0,c J Little b Noor Ahmad,6
1,Kolkata Knight Riders,AD Russell,34,19,2,3,178.95,c R Tewatia b Mohammed Shami,7
1,Kolkata Knight Riders,D Wiese,8,6,0,1,133.33,not out,8
2,Gujarat Titans,WP Saha,10,10,1,0,100.0,c Harshit Rana b AD Russell,1
2,Gujarat Titans,Shubman Gill,49,35,8,0,140.0,c AD Russell b SP Narine,2
2,Gujarat Titans,HH Pandya,26,20,2,1,130.0,lbw b Harshit Rana,3
2,Gujarat Titans,V Shankar,51,24,2,5,212.5,not out,4
2,Gujarat Titans,DA Miller,32,18,2,2,177.78,not out,5
