innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,HH Pandya,3.0,0,34,0,11.33,9,1,0
1,Gujarat Titans,J Little,4.0,0,25,2,6.25,12,0,0
1,Gujarat Titans,MM Sharma,1.0,0,12,0,12.0,1,0,0
1,Gujarat Titans,Mohammed Shami,4.0,0,33,3,8.25,12,0,0
1,Gujarat Titans,Noor Ahmad,4.0,0,21,2,5.25,12,1,0
1,Gujarat Titans,Rashid Khan,4.0,0,54,0,13.5,3,1,0
2,Kolkata Knight Riders,AD Russell,3.0,0,29,1,9.67,6,1,0
2,Kolkata Knight Riders,CV Varun,4.0,0,42,0,10.5,5,0,0
2,Kolkata Knight Riders,Harshit Rana,3.0,0,25,1,8.33,6,1,0
2,Kolkata Knight Riders,N Rana,0.5,0,14,0,16.8,0,1,0
2,Kolkata Knight Riders,SP Narine,3.0,0,24,1,8.0,3,0,0
2,Kolkata Knight Riders,Suyash Sharma,4.0,0,37,0,9.25,6,0,0
