match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,25,0,6.25,10,0,0
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,18,2,4.5,12,0,0
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,53,1,13.25,6,1,2
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,51,0,12.75,5,0,0
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,4.0,0,34,2,8.5,9,1,0
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,40,1,10.0,8,0,0
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,37,0,9.25,6,0,0
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,4.0,0,31,2,7.75,9,1,0
44,2012-05-02,Kings XI Punjab,M Chinnaswamy Stadium,3.5,0,32,0,8.35,8,0,0
54,2012-05-09,Mumbai Indians,Wankhede Stadium,4.0,0,34,2,8.5,12,1,0
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,32,3,8.0,8,0,0
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,36,1,9.0,10,2,0
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,2,8.75,9,1,0
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,22,3,5.5,11,2,0
