match_number,date,opponent,catches,stumpings,run_outs
64,2011-05-18,Kochi Tuskers Kerala,0,0,1
71,2011-05-24,Royal Challengers Bangalore,1,0,0
74,2011-05-28,Royal Challengers Bangalore,1,0,0
