innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,B Lee,4.0,0,26,2,6.5,9,1,0
1,Kolkata Knight Riders,JH Kallis,3.0,0,23,0,7.67,3,0,0
1,Kolkata Knight Riders,L Balaji,4.0,0,20,1,5.0,9,0,0
1,Kolkata Knight Riders,R Bhatia,4.0,0,23,1,5.75,5,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,24,2,6.0,11,0,0
1,Kolkata Knight Riders,YK Pathan,1.0,0,7,0,7.0,2,0,0
2,Kings XI Punjab,AD Mascarenhas,4.0,0,23,0,5.75,9,0,0
2,Kings XI Punjab,BA Bhatt,3.3,0,32,0,9.14,4,0,0
2,Kings XI Punjab,Harmeet Singh,2.0,0,26,0,13.0,4,1,0
2,Kings XI Punjab,P Kumar,3.0,1,23,0,7.67,8,0,0
2,Kings XI Punjab,PP Chawla,4.0,0,19,2,4.75,11,0,0
