match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
24,2011-04-22,Kolkata Knight Riders,Eden Gardens,102,55,10,7,185.45,not out,2
30,2011-04-26,Delhi Daredevils,Feroz Shah Kotla,26,14,4,1,185.71,c Y Venugopal Rao b JR Hopes,1
35,2011-04-29,Pune Warriors,M Chinnaswamy Stadium,49,26,4,4,188.46,lbw b R Sharma,1
47,2011-05-06,Kings XI Punjab,M Chinnaswamy Stadium,107,49,10,9,218.37,c RJ Harris b PP Chawla,1
50,2011-05-08,Kochi Tuskers Kerala,M Chinnaswamy Stadium,44,16,3,5,275.0,b R Vinay Kumar,1
55,2011-05-11,Rajasthan Royals,Sawai Mansingh Stadium,70,44,7,4,159.09,not out,1
58,2011-05-14,Kolkata Knight Riders,M Chinnaswamy Stadium,38,12,6,2,316.67,c JH Kallis b B Lee,1
63,2011-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,0,7,0,0,0.0,c AC Gilchrist b RJ Harris,1
69,2011-05-22,Chennai Super Kings,M Chinnaswamy Stadium,75,50,4,6,150.0,not out,2
71,2011-05-24,Chennai Super Kings,Wankhede Stadium,8,9,0,1,88.89,lbw b R Ashwin,2
73,2011-05-27,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",89,47,9,5,189.36,c JEC Franklin b MM Patel,2
74,2011-05-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,3,0,0,0.0,c MS Dhoni b R Ashwin,2
