innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,32,2,8.0,11,0,0
1,Delhi Capitals,Avesh Khan,4.0,0,31,1,7.75,7,0,0
1,Delhi Capitals,I Sharma,4.0,0,34,0,8.5,5,0,0
1,Delhi Capitals,K Rabada,4.0,0,31,0,7.75,10,1,0
1,Delhi Capitals,Lalit Yadav,3.0,0,13,2,4.33,6,0,0
1,Delhi Capitals,MP Stoinis,1.0,0,7,1,7.0,2,0,0
2,Kolkata Knight Riders,CV Varun,4.0,0,34,0,8.5,5,2,0
2,Kolkata Knight Riders,M Prasidh Krishna,3.3,0,36,0,10.29,9,0,1
2,Kolkata Knight Riders,PJ Cummins,4.0,0,24,3,6.0,15,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,36,0,9.0,6,1,0
2,Kolkata Knight Riders,Shivam Mavi,1.0,0,25,0,25.0,0,1,0
