innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,YBK Jaiswal,2,6,JC Buttler,7,11,11,17
1,Rajasthan Royals,2,R Ashwin,26,19,YBK Jaiswal,17,13,43,32
1,Rajasthan Royals,3,D Padikkal,29,17,R Ashwin,24,19,53,36
1,Rajasthan Royals,4,SV Samson,6,4,D Padikkal,12,8,18,12
1,Rajasthan Royals,5,R Parag,9,5,D Padikkal,6,3,17,8
1,Rajasthan Royals,6,HE van der Dussen,3,2,D Padikkal,1,2,4,4
1,Rajasthan Royals,7,TA Boult,3,3,HE van der Dussen,9,8,14,11
2,Delhi Capitals,1,KS Bharat,0,2,DA Warner,0,0,0,2
2,Delhi Capitals,2,MR Marsh,89,62,DA Warner,48,39,144,101
2,Delhi Capitals,3,RR Pant,13,4,DA Warner,4,2,17,6
