innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Nortje,4.0,0,39,2,9.75,8,1,0
1,Delhi Capitals,AR Patel,2.0,0,25,0,12.5,5,0,0
1,Delhi Capitals,C Sakariya,4.0,0,23,2,5.75,9,3,0
1,Delhi Capitals,Kuldeep Yadav,3.0,0,20,0,6.67,3,0,0
1,Delhi Capitals,MR Marsh,3.0,0,25,2,8.33,5,0,0
1,Delhi Capitals,SN Thakur,4.0,0,27,0,6.75,11,1,0
2,Rajasthan Royals,KR Sen,3.1,0,32,0,10.11,5,0,0
2,Rajasthan Royals,M Prasidh Krishna,3.0,1,20,0,6.67,11,0,0
2,Rajasthan Royals,R Ashwin,4.0,0,32,0,8.0,6,2,0
2,Rajasthan Royals,TA Boult,4.0,0,32,1,8.0,11,2,0
2,Rajasthan Royals,YS Chahal,4.0,0,43,1,10.75,6,1,0
