match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2023-04-04,Delhi Capitals,"Arun Jaitley Stadium, Delhi",31,16,2,2,193.75,not out,6
13,2023-04-09,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",2,3,0,0,66.67,not out,6
18,2023-04-13,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",17,18,1,0,94.44,not out,5
23,2023-04-16,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",46,30,3,2,153.33,c SO Hetmyer b Sandeep Sharma,5
30,2023-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,12,0,0,50.0,c DJ Hooda b MP Stoinis,6
35,2023-04-25,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",46,22,2,4,209.09,c SA Yadav b JP Behrendorff,5
39,2023-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",32,18,2,2,177.78,not out,5
44,2023-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0,3,0,0,0.0,b Kuldeep Yadav,5
51,2023-05-07,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",21,12,2,1,175.0,not out,4
57,2023-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",41,26,4,2,157.69,lbw b Akash Madhwal,5
62,2023-05-15,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",7,5,1,0,140.0,c AK Markram b T Natarajan,5
70,2023-05-21,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",6,7,1,0,85.71,c SS Prabhudessai b Mohammed Siraj,5
71,2023-05-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4,6,0,0,66.67,b RA Jadeja,5
