innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,11,4,Punjab Kings,CH Gayle,Rashid Khan,YC Barde,,struck down,True
2,13,4,Punjab Kings,WP Saha,Ravi Bishnoi,YC Barde,,struck down,False
