innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Punjab Kings,1,1,KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,2,KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,3,KL Rahul,Sandeep Sharma,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,4,MA Agarwal,Sandeep Sharma,KL Rahul,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,5,KL Rahul,Sandeep Sharma,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,6,MA Agarwal,Sandeep Sharma,KL Rahul,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,1,KL Rahul,B Kumar,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,2,KL Rahul,B Kumar,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,3,KL Rahul,B Kumar,MA Agarwal,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,4,KL Rahul,B Kumar,MA Agarwal,2,0,2,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,5,KL Rahul,B Kumar,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,6,MA Agarwal,B Kumar,KL Rahul,3,0,3,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,1,MA Agarwal,Sandeep Sharma,KL Rahul,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,2,KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,3,KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,4,KL Rahul,Sandeep Sharma,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,5,KL Rahul,Sandeep Sharma,MA Agarwal,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,6,KL Rahul,Sandeep Sharma,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,1,KL Rahul,B Kumar,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,2,KL Rahul,B Kumar,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,3,KL Rahul,B Kumar,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,4,KL Rahul,B Kumar,MA Agarwal,2,0,2,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,5,KL Rahul,B Kumar,MA Agarwal,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,4,6,KL Rahul,B Kumar,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,5,1,KL Rahul,JO Holder,MA Agarwal,0,0,0,,0,0,0,0,0,True,caught,KL Rahul,J Suchith,powerplay
1,Punjab Kings,5,2,CH Gayle,JO Holder,MA Agarwal,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,5,3,CH Gayle,JO Holder,MA Agarwal,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,5,4,MA Agarwal,JO Holder,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,5,5,MA Agarwal,JO Holder,CH Gayle,0,0,0,,0,0,0,0,0,True,caught,MA Agarwal,KS Williamson,powerplay
1,Punjab Kings,5,6,AK Markram,JO Holder,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,6,1,CH Gayle,Sandeep Sharma,AK Markram,0,1,1,legbyes,0,0,0,1,0,False,,,,powerplay
1,Punjab Kings,6,2,AK Markram,Sandeep Sharma,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,6,3,AK Markram,Sandeep Sharma,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,6,4,AK Markram,Sandeep Sharma,CH Gayle,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,6,5,CH Gayle,Sandeep Sharma,AK Markram,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,6,6,CH Gayle,Sandeep Sharma,AK Markram,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,7,1,AK Markram,KK Ahmed,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,7,2,AK Markram,KK Ahmed,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,7,3,AK Markram,KK Ahmed,CH Gayle,0,0,0,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,7,4,AK Markram,KK Ahmed,CH Gayle,2,0,2,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,7,5,AK Markram,KK Ahmed,CH Gayle,1,0,1,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,7,6,CH Gayle,KK Ahmed,AK Markram,0,0,0,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,8,1,AK Markram,JO Holder,CH Gayle,1,0,1,,0,0,0,0,0,False,,,,middle
1,Punjab Kings,8,2,CH Gayle,JO Holder,AK Markram,1,0,1,,0,0,0,0,0,False,,,,middle
