innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,DR Smith,2.0,0,26,0,13.0,2,0,0
1,Mumbai Indians,Harbhajan Singh,3.0,0,14,0,4.67,7,2,0
1,Mumbai Indians,JEC Franklin,1.0,0,8,1,8.0,1,0,0
1,Mumbai Indians,MM Patel,4.0,0,46,0,11.5,5,1,0
1,Mumbai Indians,RJ Peterson,2.0,0,22,0,11.0,4,0,0
1,Mumbai Indians,RP Singh,4.0,0,28,3,7.0,12,1,0
1,Mumbai Indians,SL Malinga,4.0,0,25,3,6.25,11,1,0
2,Chennai Super Kings,BW Hilfenhaus,4.0,1,34,2,8.5,13,0,0
2,Chennai Super Kings,DJ Bravo,4.0,0,39,2,9.75,7,2,0
2,Chennai Super Kings,JA Morkel,3.0,0,34,0,11.33,8,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,28,1,7.0,5,1,0
2,Chennai Super Kings,RA Jadeja,2.0,0,12,2,6.0,4,0,0
2,Chennai Super Kings,SB Jakati,3.0,0,27,0,9.0,5,0,0
