innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,F du Plessis,47,6.2
1,Chennai Super Kings,2,M Vijay,52,7.4
1,Chennai Super Kings,3,SK Raina,114,15.1
1,Chennai Super Kings,4,DJ Bravo,158,18.5
1,Chennai Super Kings,5,MS Dhoni,162,19.3
1,Chennai Super Kings,6,JA Morkel,169,19.6
1,Chennai Super Kings,7,RA Jadeja,173,20.5
1,Chennai Super Kings,8,R Ashwin,173,20.6
2,Mumbai Indians,1,JEC Franklin,8,3.2
2,Mumbai Indians,2,SR Tendulkar,134,16.5
2,Mumbai Indians,3,KD Karthik,147,17.6
2,Mumbai Indians,4,AT Rayudu,148,18.3
2,Mumbai Indians,5,RG Sharma,149,18.6
2,Mumbai Indians,6,RJ Peterson,151,19.3
2,Mumbai Indians,7,Harbhajan Singh,158,19.6
2,Mumbai Indians,8,SL Malinga,159,20.2
