match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2010-03-13,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",4,5,1,0,80.0,c G Gambhir b MF Maharoof,4
7,2010-03-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,9,6,1,0,150.0,c EJG Morgan b DW Steyn,3
12,2010-03-19,Deccan Chargers,Barabati Stadium,4,6,1,0,66.67,c HH Gibbs b WPUJC Vaas,4
16,2010-03-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",43,28,4,2,153.57,c GJ Bailey b JA Morkel,5
19,2010-03-24,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",15,13,0,1,115.38,c FY Fazal b SK Trivedi,4
23,2010-03-27,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",24,16,3,1,150.0,c MK Tiwary b AB Agarkar,2
27,2010-03-30,Mumbai Indians,Brabourne Stadium,2,3,0,0,66.67,c Harbhajan Singh b DJ Bravo,5
31,2010-04-02,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",36,20,3,2,180.0,c CL White b JH Kallis,5
34,2010-04-04,Kolkata Knight Riders,Eden Gardens,33,16,2,3,206.25,not out,4
38,2010-04-07,Rajasthan Royals,Sawai Mansingh Stadium,28,16,1,3,175.0,b AP Dole,4
41,2010-04-09,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",15,21,1,0,71.43,c JP Duminy b KA Pollard,4
44,2010-04-11,Delhi Daredevils,Feroz Shah Kotla,21,25,2,1,84.0,not out,4
51,2010-04-16,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,20,20,1,1,100.0,c A Symonds b RP Singh,4
54,2010-04-18,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,1,4,0,0,25.0,lbw b SK Raina,4
