match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Rajasthan Royals,A Kamboj,3.0,0,27,2,9.0,8
3,Rajasthan Royals,J Overton,1.0,0,14,0,14.0,1
3,Rajasthan Royals,KK Ahmed,3.0,0,17,0,5.67,9
3,Rajasthan Royals,MJ Henry,3.0,0,40,0,13.33,2
3,Rajasthan Royals,MW Short,0.1,0,1,0,6.0,0
3,Rajasthan Royals,Noor Ahmad,2.0,0,24,0,12.0,3
7,Punjab Kings,A Kamboj,3.4,0,43,2,11.73,9
7,Punjab Kings,KK Ahmed,3.0,0,28,0,9.33,9
7,Punjab Kings,MJ Henry,4.0,0,54,2,13.5,5
7,Punjab Kings,Noor Ahmad,4.0,0,38,0,9.5,6
7,Punjab Kings,RD Chahar,4.0,0,46,0,11.5,4
11,Royal Challengers Bengaluru,A Kamboj,4.0,0,52,1,13.0,6
11,Royal Challengers Bengaluru,J Overton,3.0,0,42,1,14.0,4
11,Royal Challengers Bengaluru,KK Ahmed,4.0,0,37,0,9.25,8
11,Royal Challengers Bengaluru,MJ Henry,3.0,0,36,0,12.0,2
11,Royal Challengers Bengaluru,Noor Ahmad,4.0,0,49,0,12.25,4
11,Royal Challengers Bengaluru,S Dube,2.0,0,30,1,15.0,2
18,Delhi Capitals,A Kamboj,4.0,0,35,3,8.75,11
18,Delhi Capitals,AJ Hosein,2.0,0,20,0,10.0,6
18,Delhi Capitals,Gurjapneet Singh,4.0,0,39,1,9.75,8
18,Delhi Capitals,J Overton,4.0,0,18,4,4.5,12
18,Delhi Capitals,KK Ahmed,3.0,0,40,1,13.33,3
18,Delhi Capitals,Noor Ahmad,3.0,0,36,1,12.0,4
22,Kolkata Knight Riders,A Kamboj,4.0,0,32,2,8.0,9
22,Kolkata Knight Riders,AJ Hosein,4.0,0,26,1,6.5,7
22,Kolkata Knight Riders,Gurjapneet Singh,1.1,0,23,0,19.71,1
22,Kolkata Knight Riders,J Overton,3.0,0,32,0,10.67,6
22,Kolkata Knight Riders,KK Ahmed,3.5,0,24,1,6.26,11
22,Kolkata Knight Riders,Noor Ahmad,4.0,0,21,3,5.25,7
27,Sunrisers Hyderabad,A Kamboj,3.0,0,22,3,7.33,8
27,Sunrisers Hyderabad,Gurjapneet Singh,4.0,0,34,1,8.5,12
27,Sunrisers Hyderabad,J Overton,4.0,0,37,3,9.25,4
27,Sunrisers Hyderabad,MW Short,3.0,0,38,0,12.67,5
27,Sunrisers Hyderabad,Mukesh Choudhary,2.0,0,21,2,10.5,5
27,Sunrisers Hyderabad,Noor Ahmad,4.0,0,33,0,8.25,5
33,Mumbai Indians,A Kamboj,3.0,0,10,1,3.33,12
33,Mumbai Indians,AJ Hosein,4.0,1,17,4,4.25,14
33,Mumbai Indians,Gurjapneet Singh,2.0,0,7,1,3.5,6
33,Mumbai Indians,J Overton,2.0,0,14,1,7.0,5
33,Mumbai Indians,Mukesh Choudhary,4.0,0,31,1,7.75,11
33,Mumbai Indians,Noor Ahmad,4.0,0,24,2,6.0,8
37,Gujarat Titans,A Kamboj,3.0,0,16,0,5.33,10
37,Gujarat Titans,AJ Hosein,3.4,0,46,1,12.55,6
37,Gujarat Titans,Gurjapneet Singh,3.0,0,36,0,12.0,1
37,Gujarat Titans,J Overton,2.0,0,28,0,14.0,2
37,Gujarat Titans,Noor Ahmad,4.0,0,29,1,7.25,6
37,Gujarat Titans,S Dube,1.0,0,7,0,7.0,2
44,Mumbai Indians,A Kamboj,4.0,0,32,3,8.0,11
44,Mumbai Indians,J Overton,4.0,0,23,1,5.75,10
44,Mumbai Indians,Mukesh Choudhary,3.0,0,25,0,8.33,9
44,Mumbai Indians,Noor Ahmad,4.0,0,26,2,6.5,8
44,Mumbai Indians,PR Veer,2.0,0,25,0,12.5,5
44,Mumbai Indians,RS Ghosh,3.0,0,24,1,8.0,6
