match_number,date,opponent,venue,result,margin
3,2026-03-30,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",lost,by 8 wickets
7,2026-04-03,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",lost,by 5 wickets
11,2026-04-05,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",lost,by 43 runs
18,2026-04-11,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",won,by 23 runs
22,2026-04-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",won,by 32 runs
27,2026-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",lost,by 10 runs
33,2026-04-23,Mumbai Indians,"Wankhede Stadium, Mumbai",won,by 103 runs
37,2026-04-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",lost,by 8 wickets
