match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2022-03-26,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,20,3,5.0,11,0,0
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",4.0,0,35,1,8.75,5,3,0
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",3.0,0,32,1,10.67,8,2,0
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",2.4,0,29,1,10.88,4,3,0
22,2022-04-12,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,42,1,10.5,6,6,1
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",4.0,1,23,3,5.75,12,0,0
33,2022-04-21,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",4.0,0,36,2,9.0,7,2,0
38,2022-04-25,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,42,2,10.5,5,2,2
55,2022-05-08,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2.4,0,24,2,9.0,5,1,0
59,2022-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",2.0,0,16,0,8.0,3,1,0
