innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DA Warner,21,19,2,1,110.53,c BB McCullum b JH Kallis,1
1,Delhi Daredevils,V Sehwag,23,9,3,1,255.56,lbw b JH Kallis,2
1,Delhi Daredevils,DPMD Jayawardene,30,27,3,1,111.11,run out (G Gambhir),3
1,Delhi Daredevils,LRPL Taylor,16,27,0,0,59.26,c R Bhatia b PJ Sangwan,4
1,Delhi Daredevils,IK Pathan,36,22,4,1,163.64,st BB McCullum b SP Narine,5
1,Delhi Daredevils,Y Nagar,10,7,1,0,142.86,b B Lee,6
1,Delhi Daredevils,NV Ojha,2,6,0,0,33.33,c MK Tiwary b SP Narine,7
1,Delhi Daredevils,M Morkel,0,0,0,0,0.0,run out (B Lee),8
1,Delhi Daredevils,S Nadeem,0,2,0,0,0.0,not out,9
1,Delhi Daredevils,VR Aaron,1,1,0,0,100.0,"run out (BB McCullum, SP Narine)",10
2,Kolkata Knight Riders,BB McCullum,56,44,7,0,127.27,c V Sehwag b UT Yadav,1
2,Kolkata Knight Riders,G Gambhir,36,21,4,1,171.43,b VR Aaron,2
2,Kolkata Knight Riders,JH Kallis,30,27,3,0,111.11,c NV Ojha b UT Yadav,3
2,Kolkata Knight Riders,MK Tiwary,8,6,0,0,133.33,c IK Pathan b M Morkel,4
2,Kolkata Knight Riders,YK Pathan,7,11,0,0,63.64,not out,5
2,Kolkata Knight Riders,DB Das,1,3,0,0,33.33,not out,6
