innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,V Sehwag,40,4.3
1,Delhi Daredevils,2,DA Warner,49,6.4
1,Delhi Daredevils,3,DPMD Jayawardene,95,13.4
1,Delhi Daredevils,4,LRPL Taylor,100,15.2
1,Delhi Daredevils,5,Y Nagar,125,17.6
1,Delhi Daredevils,6,NV Ojha,146,20.1
1,Delhi Daredevils,7,IK Pathan,152,20.3
1,Delhi Daredevils,8,M Morkel,152,20.4
1,Delhi Daredevils,9,VR Aaron,153,20.6
2,Kolkata Knight Riders,1,G Gambhir,68,7.6
2,Kolkata Knight Riders,2,JH Kallis,128,16.1
2,Kolkata Knight Riders,3,BB McCullum,128,16.2
2,Kolkata Knight Riders,4,MK Tiwary,147,18.2
