innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,B Lee,4.0,1,39,1,9.75,8,1,0
1,Kolkata Knight Riders,JH Kallis,4.0,0,20,2,5.0,11,0,0
1,Kolkata Knight Riders,PJ Sangwan,4.0,0,42,1,10.5,5,1,0
1,Kolkata Knight Riders,R Bhatia,4.0,0,26,0,6.5,7,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,23,2,5.75,14,1,0
2,Delhi Daredevils,IK Pathan,3.0,0,28,0,9.33,5,1,0
2,Delhi Daredevils,M Morkel,4.0,0,35,1,8.75,6,1,0
2,Delhi Daredevils,S Nadeem,4.0,0,32,0,8.0,7,0,0
2,Delhi Daredevils,UT Yadav,4.0,0,30,2,7.5,9,3,0
2,Delhi Daredevils,VR Aaron,3.4,0,20,1,5.45,8,2,0
