match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2025-03-30,Sunrisers Hyderabad,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",15,5,2,1,300.0,b Zeeshan Ansari,4
17,2025-04-05,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",77,51,6,3,150.98,c MS Dhoni b M Pathirana,2
24,2025-04-10,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",93,53,7,6,175.47,not out,4
29,2025-04-13,Mumbai Indians,"Arun Jaitley Stadium, Delhi",15,13,1,0,115.38,c & b KV Sharma,4
32,2025-04-16,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",38,32,2,2,118.75,c SO Hetmyer b JC Archer,4
35,2025-04-19,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",28,14,4,1,200.0,lbw b M Prasidh Krishna,3
40,2025-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",57,42,3,3,135.71,not out,3
46,2025-04-27,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",41,39,3,0,105.13,c JG Bethell b B Kumar,4
48,2025-04-29,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",7,5,1,0,140.0,run out (SP Narine),4
55,2025-05-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",10,14,1,0,71.43,c Ishan Kishan b JD Unadkat,4
60,2025-05-18,Gujarat Titans,"Arun Jaitley Stadium, Delhi",112,65,14,4,172.31,not out,1
63,2025-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",11,6,2,0,183.33,c RD Rickelton b TA Boult,1
66,2025-05-24,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",35,21,6,1,166.67,c Shashank Singh b M Jansen,1
