match_number,date,opponent,catches,stumpings,run_outs
44,2026-05-02,Mumbai Indians,1,0,0
53,2026-05-10,Lucknow Super Giants,1,0,0
59,2026-05-15,Lucknow Super Giants,1,0,0
63,2026-05-18,Sunrisers Hyderabad,2,0,0
66,2026-05-21,Gujarat Titans,1,0,0
