innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,25,4.5
1,Chennai Super Kings,2,F du Plessis,45,6.4
1,Chennai Super Kings,3,MM Ali,78,10.2
1,Chennai Super Kings,4,AT Rayudu,123,14.2
1,Chennai Super Kings,5,SK Raina,125,14.5
1,Chennai Super Kings,6,MS Dhoni,147,18.2
1,Chennai Super Kings,7,RA Jadeja,163,19.3
1,Chennai Super Kings,8,SM Curran,174,20.1
1,Chennai Super Kings,9,SN Thakur,180,20.4
2,Rajasthan Royals,1,M Vohra,30,4.5
2,Rajasthan Royals,2,SV Samson,45,6.5
2,Rajasthan Royals,3,JC Buttler,87,12.1
2,Rajasthan Royals,4,S Dube,90,12.6
2,Rajasthan Royals,5,DA Miller,92,13.5
2,Rajasthan Royals,6,R Parag,95,15.1
2,Rajasthan Royals,7,CH Morris,95,15.3
2,Rajasthan Royals,8,R Tewatia,137,19.6
2,Rajasthan Royals,9,JD Unadkat,143,20.2
