innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,1.0,0,19,0,19.0,1,0,1
1,Kolkata Knight Riders,CV Varun,4.0,0,26,3,6.5,11,1,0
1,Kolkata Knight Riders,Harshit Rana,3.0,0,33,2,11.0,6,0,1
1,Kolkata Knight Riders,N Rana,1.0,0,7,1,7.0,3,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,29,0,7.25,9,1,0
1,Kolkata Knight Riders,Suyash Sharma,4.0,0,26,1,6.5,11,1,0
1,Kolkata Knight Riders,VG Arora,3.0,0,32,0,10.67,8,1,0
2,Punjab Kings,Arshdeep Singh,4.0,0,39,0,9.75,10,1,0
2,Punjab Kings,Harpreet Brar,1.0,0,4,1,4.0,2,0,0
2,Punjab Kings,LS Livingstone,2.0,0,27,0,13.5,2,0,0
2,Punjab Kings,NT Ellis,4.0,0,29,1,7.25,6,0,0
2,Punjab Kings,R Dhawan,2.0,0,15,0,7.5,5,0,0
2,Punjab Kings,RD Chahar,4.0,0,23,2,5.75,8,1,0
2,Punjab Kings,SM Curran,3.0,0,44,0,14.67,5,1,0
