innings,team,wicket_number,player_out,score,over
1,Punjab Kings,1,P Simran Singh,21,2.6
1,Punjab Kings,2,PBB Rajapaksa,29,4.4
1,Punjab Kings,3,LS Livingstone,53,6.3
1,Punjab Kings,4,JM Sharma,106,13.3
1,Punjab Kings,5,S Dhawan,119,15.4
1,Punjab Kings,6,R Dhawan,139,17.5
1,Punjab Kings,7,SM Curran,139,18.2
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,38,5.4
2,Kolkata Knight Riders,2,JJ Roy,64,8.2
2,Kolkata Knight Riders,3,VR Iyer,115,14.4
2,Kolkata Knight Riders,4,N Rana,124,16.2
2,Kolkata Knight Riders,5,AD Russell,178,20.5
