innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,4,4,Chennai Super Kings,SK Raina,HF Gurney,RJ Tucker,,upheld,False
2,16,4,Chennai Super Kings,MS Dhoni,SP Narine,RJ Tucker,,struck down,False
