innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,38,5.5
1,Kolkata Knight Riders,2,N Rana,79,11.2
1,Kolkata Knight Riders,3,RV Uthappa,80,11.4
1,Kolkata Knight Riders,4,CA Lynn,122,15.1
1,Kolkata Knight Riders,5,AD Russell,132,15.5
1,Kolkata Knight Riders,6,KD Karthik,150,18.2
1,Kolkata Knight Riders,7,Shubman Gill,161,20.5
1,Kolkata Knight Riders,8,Kuldeep Yadav,161,20.6
2,Chennai Super Kings,1,SR Watson,29,4.1
2,Chennai Super Kings,2,F du Plessis,44,6.3
2,Chennai Super Kings,3,AT Rayudu,61,10.1
2,Chennai Super Kings,4,KM Jadhav,81,12.1
2,Chennai Super Kings,5,MS Dhoni,121,16.4
