match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2021-04-12,Rajasthan Royals,"Wankhede Stadium, Mumbai",64,28,4,6,228.57,c R Parag b CH Morris,4
8,2021-04-16,Chennai Super Kings,"Wankhede Stadium, Mumbai",10,15,1,0,66.67,c F du Plessis b DL Chahar,4
11,2021-04-18,Delhi Capitals,"Wankhede Stadium, Mumbai",22,13,0,2,169.23,not out,4
14,2021-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",13,11,2,0,118.18,lbw b Abhishek Sharma,5
21,2021-04-26,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",1,4,0,0,25.0,c EJG Morgan b M Prasidh Krishna,4
26,2021-04-30,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",5,9,0,0,55.56,c RM Patidar b Shahbaz Ahmed,5
29,2021-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1,1,0,0,100.0,run out (),5
32,2021-09-21,Rajasthan Royals,Dubai International Cricket Stadium,0,2,0,0,0.0,c SV Samson b Kartik Tyagi,5
37,2021-09-25,Sunrisers Hyderabad,Sharjah Cricket Stadium,13,10,1,0,130.0,c J Suchith b JO Holder,6
42,2021-09-28,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",28,26,1,1,107.69,c KA Pollard b JJ Bumrah,6
45,2021-10-01,Kolkata Knight Riders,Dubai International Cricket Stadium,3,4,0,0,75.0,c RA Tripathi b Shivam Mavi,5
