innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,62,7.2
1,Chennai Super Kings,2,A Mhatre,175,18.3
2,Delhi Capitals,1,KL Rahul,61,5.6
2,Delhi Capitals,2,P Nissanka,61,6.2
2,Delhi Capitals,3,AR Patel,66,7.1
2,Delhi Capitals,4,Sameer Rizvi,76,8.6
2,Delhi Capitals,5,DA Miller,121,13.2
2,Delhi Capitals,6,Ashutosh Sharma,149,15.5
2,Delhi Capitals,7,Auqib Nabi,154,16.4
2,Delhi Capitals,8,T Stubbs,183,19.3
2,Delhi Capitals,9,Kuldeep Yadav,185,20.1
2,Delhi Capitals,10,L Ngidi,189,20.6
