innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,MS Wade,1,2,Shubman Gill,1,1,2,3
1,Gujarat Titans,2,V Shankar,13,20,Shubman Gill,25,15,42,34
1,Gujarat Titans,3,HH Pandya,31,27,Shubman Gill,34,20,65,47
1,Gujarat Titans,4,Shubman Gill,24,10,DA Miller,11,9,36,19
1,Gujarat Titans,5,R Tewatia,14,8,DA Miller,8,5,23,13
1,Gujarat Titans,6,A Manohar,1,2,DA Miller,1,1,2,3
1,Gujarat Titans,7,Rashid Khan,0,1,DA Miller,0,0,1,1
2,Delhi Capitals,1,PP Shaw,5,2,TL Seifert,3,5,8,7
2,Delhi Capitals,2,Mandeep Singh,18,13,PP Shaw,5,5,24,18
2,Delhi Capitals,3,RR Pant,1,1,Mandeep Singh,0,3,2,4
2,Delhi Capitals,4,Lalit Yadav,25,22,RR Pant,32,19,61,41
2,Delhi Capitals,5,RR Pant,10,9,R Powell,13,6,23,15
2,Delhi Capitals,6,AR Patel,8,4,R Powell,0,0,8,4
2,Delhi Capitals,7,SN Thakur,2,5,R Powell,1,2,8,7
2,Delhi Capitals,8,R Powell,6,4,Kuldeep Yadav,3,4,9,8
2,Delhi Capitals,9,KK Ahmed,0,1,Kuldeep Yadav,0,0,0,1
2,Delhi Capitals,10,Mustafizur Rahman,3,5,Kuldeep Yadav,11,10,14,15
