match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
17,2026-04-11,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3.0,0,20,2,6.67,7,1,0
24,2026-04-16,Mumbai Indians,"Wankhede Stadium, Mumbai",2.0,0,19,1,9.5,3,0,0
