match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Mumbai Indians,AR Patel,3.0,0,42,1,14.0,2
3,Mumbai Indians,I Sharma,4.0,0,34,2,8.5,12
3,Mumbai Indians,K Rabada,4.0,0,23,2,5.75,9
3,Mumbai Indians,KMA Paul,3.0,0,21,1,7.0,8
3,Mumbai Indians,R Tewatia,1.2,1,12,1,9.0,4
3,Mumbai Indians,TA Boult,4.0,0,42,1,10.5,7
5,Chennai Super Kings,A Mishra,4.0,0,35,2,8.75,8
5,Chennai Super Kings,AR Patel,4.0,0,16,0,4.0,15
5,Chennai Super Kings,I Sharma,3.0,0,28,1,9.33,4
5,Chennai Super Kings,K Rabada,3.4,0,26,1,7.09,10
5,Chennai Super Kings,KMA Paul,3.0,0,20,0,6.67,6
5,Chennai Super Kings,R Tewatia,2.0,0,20,0,10.0,3
10,Kolkata Knight Riders,A Mishra,4.0,0,36,1,9.0,10
10,Kolkata Knight Riders,CH Morris,4.0,0,35,1,8.75,9
10,Kolkata Knight Riders,HV Patel,4.0,0,40,2,10.0,7
10,Kolkata Knight Riders,K Rabada,4.0,0,41,1,10.25,6
10,Kolkata Knight Riders,S Lamichhane,4.0,0,29,1,7.25,12
13,Kings XI Punjab,Avesh Khan,3.0,0,30,0,10.0,7
13,Kings XI Punjab,CH Morris,4.0,0,30,3,7.5,9
13,Kings XI Punjab,GH Vihari,1.0,0,9,0,9.0,0
13,Kings XI Punjab,HV Patel,4.0,0,37,0,9.25,8
13,Kings XI Punjab,K Rabada,4.0,0,32,2,8.0,11
13,Kings XI Punjab,S Lamichhane,4.0,0,27,2,6.75,7
16,Sunrisers Hyderabad,AR Patel,4.0,0,18,1,4.5,9
16,Sunrisers Hyderabad,CH Morris,3.0,0,26,0,8.67,6
16,Sunrisers Hyderabad,I Sharma,1.0,0,5,1,5.0,2
16,Sunrisers Hyderabad,K Rabada,3.3,0,32,1,9.14,7
16,Sunrisers Hyderabad,R Tewatia,3.0,0,10,1,3.33,12
16,Sunrisers Hyderabad,S Lamichhane,4.0,0,32,1,8.0,10
20,Royal Challengers Bangalore,AR Patel,4.0,0,22,1,5.5,8
20,Royal Challengers Bangalore,CH Morris,4.0,0,28,2,7.0,10
20,Royal Challengers Bangalore,I Sharma,4.0,0,31,0,7.75,10
20,Royal Challengers Bangalore,K Rabada,4.0,0,21,4,5.25,9
20,Royal Challengers Bangalore,S Lamichhane,4.0,0,46,1,11.5,4
26,Kolkata Knight Riders,AR Patel,4.0,0,30,0,7.5,10
26,Kolkata Knight Riders,CH Morris,4.0,0,38,2,9.5,6
26,Kolkata Knight Riders,I Sharma,4.0,1,21,1,5.25,13
26,Kolkata Knight Riders,K Rabada,4.0,0,42,2,10.5,10
26,Kolkata Knight Riders,KMA Paul,4.0,0,46,2,11.5,3
30,Sunrisers Hyderabad,A Mishra,3.0,0,13,0,4.33,8
30,Sunrisers Hyderabad,AR Patel,2.0,0,23,0,11.5,2
30,Sunrisers Hyderabad,CH Morris,3.0,0,22,3,7.33,8
30,Sunrisers Hyderabad,I Sharma,3.0,0,19,0,6.33,8
30,Sunrisers Hyderabad,K Rabada,3.5,0,22,4,5.74,11
30,Sunrisers Hyderabad,KMA Paul,4.0,0,17,3,4.25,10
34,Mumbai Indians,A Mishra,3.0,0,18,1,6.0,7
34,Mumbai Indians,AR Patel,4.0,0,17,1,4.25,7
34,Mumbai Indians,CH Morris,3.0,0,39,0,13.0,3
34,Mumbai Indians,I Sharma,3.0,0,17,0,5.67,4
34,Mumbai Indians,K Rabada,4.0,0,38,2,9.5,7
34,Mumbai Indians,KMA Paul,3.0,0,37,0,12.33,4
37,Kings XI Punjab,A Mishra,4.0,0,41,0,10.25,2
37,Kings XI Punjab,AR Patel,3.0,0,22,2,7.33,5
37,Kings XI Punjab,I Sharma,4.0,0,29,0,7.25,11
37,Kings XI Punjab,K Rabada,4.0,0,23,2,5.75,11
37,Kings XI Punjab,S Lamichhane,4.0,0,40,3,10.0,12
37,Kings XI Punjab,SE Rutherford,1.0,0,5,0,5.0,1
40,Rajasthan Royals,A Mishra,3.0,0,28,0,9.33,3
40,Rajasthan Royals,AR Patel,4.0,0,39,1,9.75,5
40,Rajasthan Royals,CH Morris,4.0,0,41,1,10.25,6
40,Rajasthan Royals,I Sharma,4.0,0,29,1,7.25,11
40,Rajasthan Royals,K Rabada,4.0,0,37,2,9.25,8
40,Rajasthan Royals,SE Rutherford,1.0,0,16,0,16.0,1
46,Royal Challengers Bangalore,A Mishra,4.0,0,29,2,7.25,8
46,Royal Challengers Bangalore,AR Patel,4.0,0,26,1,6.5,8
46,Royal Challengers Bangalore,I Sharma,4.0,0,40,1,10.0,8
46,Royal Challengers Bangalore,K Rabada,4.0,0,31,2,7.75,8
46,Royal Challengers Bangalore,S Lamichhane,3.0,0,36,0,12.0,1
46,Royal Challengers Bangalore,SE Rutherford,1.0,0,6,1,6.0,1
50,Chennai Super Kings,A Mishra,3.0,0,16,0,5.33,6
50,Chennai Super Kings,AR Patel,3.0,0,31,1,10.33,6
50,Chennai Super Kings,CH Morris,4.0,0,47,1,11.75,9
50,Chennai Super Kings,J Suchith,4.0,0,28,2,7.0,11
50,Chennai Super Kings,SE Rutherford,2.0,0,19,0,9.5,0
50,Chennai Super Kings,TA Boult,4.0,0,37,0,9.25,11
53,Rajasthan Royals,A Mishra,4.0,0,17,3,4.25,11
53,Rajasthan Royals,AR Patel,4.0,0,16,0,4.0,12
53,Rajasthan Royals,I Sharma,4.0,0,38,3,9.5,12
53,Rajasthan Royals,KMA Paul,3.1,0,15,0,4.74,8
53,Rajasthan Royals,SE Rutherford,0.5,0,2,0,2.4,3
53,Rajasthan Royals,TA Boult,4.0,0,27,2,6.75,10
58,Sunrisers Hyderabad,A Mishra,4.0,0,16,1,4.0,10
58,Sunrisers Hyderabad,AR Patel,4.0,0,30,0,7.5,10
58,Sunrisers Hyderabad,I Sharma,4.0,0,34,2,8.5,9
58,Sunrisers Hyderabad,KMA Paul,4.0,0,32,3,8.0,9
58,Sunrisers Hyderabad,SE Rutherford,1.0,0,11,0,11.0,1
58,Sunrisers Hyderabad,TA Boult,3.0,0,37,1,12.33,5
59,Chennai Super Kings,A Mishra,4.0,0,21,1,5.25,9
59,Chennai Super Kings,AR Patel,4.0,0,32,1,8.0,10
59,Chennai Super Kings,I Sharma,4.0,0,24,1,6.0,9
59,Chennai Super Kings,KMA Paul,3.0,0,49,0,16.33,4
59,Chennai Super Kings,TA Boult,4.0,0,20,1,5.0,11
