match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2022-03-30,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",12,8,1,1,150.0,c Akash Deep b PWH de Silva,5
19,2022-04-10,Delhi Capitals,"Brabourne Stadium, Mumbai",4,2,1,0,200.0,c R Powell b Kuldeep Yadav,8
25,2022-04-15,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",6,2,0,1,300.0,c Shashank Singh b T Natarajan,4
30,2022-04-18,Rajasthan Royals,"Brabourne Stadium, Mumbai",0,0,0,0,0.0,run out (SO Hetmyer),2
35,2022-04-23,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",5,5,1,0,100.0,c LH Ferguson b Mohammed Shami,2
41,2022-04-28,Delhi Capitals,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,lbw b Kuldeep Yadav,5
53,2022-05-07,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",22,12,3,1,183.33,c KH Pandya b JO Holder,7
56,2022-05-09,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c & b JJ Bumrah,9
61,2022-05-14,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,2,0,0,50.0,not out,8
66,2022-05-18,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",21,7,0,3,300.0,not out,8
