match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Kings XI Punjab,A Nortje,4.0,0,33,0,8.25,10
2,Kings XI Punjab,AR Patel,4.0,0,14,1,3.5,11
2,Kings XI Punjab,K Rabada,4.0,0,28,2,7.0,9
2,Kings XI Punjab,MM Sharma,4.0,0,45,1,11.25,7
2,Kings XI Punjab,MP Stoinis,3.0,0,29,2,9.67,5
2,Kings XI Punjab,R Ashwin,1.0,0,2,2,2.0,4
7,Chennai Super Kings,A Mishra,4.0,0,23,0,5.75,6
7,Chennai Super Kings,A Nortje,4.0,0,21,2,5.25,12
7,Chennai Super Kings,AR Patel,4.0,0,18,1,4.5,10
7,Chennai Super Kings,Avesh Khan,4.0,0,42,0,10.5,7
7,Chennai Super Kings,K Rabada,4.0,0,26,3,6.5,10
11,Sunrisers Hyderabad,A Mishra,4.0,0,35,2,8.75,6
11,Sunrisers Hyderabad,A Nortje,4.0,0,40,0,10.0,5
11,Sunrisers Hyderabad,AR Patel,2.0,0,14,0,7.0,2
11,Sunrisers Hyderabad,I Sharma,3.0,0,26,0,8.67,4
11,Sunrisers Hyderabad,K Rabada,4.0,0,21,2,5.25,9
11,Sunrisers Hyderabad,MP Stoinis,3.0,0,22,0,7.33,3
16,Kolkata Knight Riders,A Mishra,2.0,0,14,1,7.0,5
16,Kolkata Knight Riders,A Nortje,4.0,0,33,3,8.25,9
16,Kolkata Knight Riders,HV Patel,4.0,0,34,2,8.5,7
16,Kolkata Knight Riders,K Rabada,4.0,0,51,1,12.75,8
16,Kolkata Knight Riders,MP Stoinis,4.0,0,46,1,11.5,5
16,Kolkata Knight Riders,R Ashwin,2.0,0,26,0,13.0,1
19,Royal Challengers Bangalore,A Nortje,4.0,0,22,2,5.5,11
19,Royal Challengers Bangalore,AR Patel,4.0,0,18,2,4.5,9
19,Royal Challengers Bangalore,HV Patel,4.0,0,43,0,10.75,4
19,Royal Challengers Bangalore,K Rabada,4.0,0,24,4,6.0,9
19,Royal Challengers Bangalore,R Ashwin,4.0,0,26,1,6.5,9
23,Rajasthan Royals,A Nortje,4.0,0,25,1,6.25,12
23,Rajasthan Royals,AR Patel,2.0,0,8,1,4.0,6
23,Rajasthan Royals,HV Patel,4.0,0,29,1,7.25,8
23,Rajasthan Royals,K Rabada,3.4,0,35,3,9.55,7
23,Rajasthan Royals,MP Stoinis,2.0,0,17,2,8.5,6
23,Rajasthan Royals,R Ashwin,4.0,0,22,2,5.5,9
27,Mumbai Indians,A Nortje,4.0,0,28,0,7.0,11
27,Mumbai Indians,AR Patel,3.0,0,24,1,8.0,6
27,Mumbai Indians,HV Patel,2.0,0,20,0,10.0,1
27,Mumbai Indians,K Rabada,4.0,0,28,2,7.0,13
27,Mumbai Indians,MP Stoinis,2.4,0,31,1,11.62,2
27,Mumbai Indians,R Ashwin,4.0,0,35,1,8.75,4
30,Rajasthan Royals,A Nortje,4.0,0,33,2,8.25,9
30,Rajasthan Royals,AR Patel,4.0,0,32,1,8.0,8
30,Rajasthan Royals,K Rabada,4.0,0,28,1,7.0,9
30,Rajasthan Royals,R Ashwin,4.0,0,17,1,4.25,10
30,Rajasthan Royals,TU Deshpande,4.0,0,37,2,9.25,5
34,Chennai Super Kings,A Nortje,4.0,0,44,2,11.0,10
34,Chennai Super Kings,AR Patel,4.0,0,23,0,5.75,5
34,Chennai Super Kings,K Rabada,4.0,1,33,1,8.25,12
34,Chennai Super Kings,MP Stoinis,1.0,0,10,0,10.0,1
34,Chennai Super Kings,R Ashwin,3.0,0,30,0,10.0,5
34,Chennai Super Kings,TU Deshpande,4.0,0,39,1,9.75,9
38,Kings XI Punjab,AR Patel,4.0,0,27,1,6.75,8
38,Kings XI Punjab,DR Sams,4.0,0,30,0,7.5,10
