match_number,date,opponent,catches,stumpings,run_outs
1,2009-04-18,Mumbai Indians,0,0,1
16,2009-04-27,Deccan Chargers,1,0,0
37,2009-05-09,Rajasthan Royals,1,0,0
44,2009-05-14,Royal Challengers Bangalore,1,0,0
54,2009-05-20,Kings XI Punjab,2,0,0
