match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Rajasthan Royals,Maharashtra Cricket Association Stadium,7,4,1,0,175.0,run out (SV Samson),3
10,2015-04-15,Delhi Daredevils,Maharashtra Cricket Association Stadium,39,28,0,3,139.29,b A Mishra,3
14,2015-04-18,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,15,11,1,1,136.36,c YK Pathan b M Morkel,3
18,2015-04-21,Rajasthan Royals,"Sardar Patel Stadium, Motera",19,8,4,0,237.5,b CH Morris,6
24,2015-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15,23,0,0,65.22,c R Ashwin b A Nehra,6
27,2015-04-27,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",42,33,2,1,127.27,c P Kumar b TA Boult,6
31,2015-05-01,Delhi Daredevils,Feroz Shah Kotla,3,8,0,0,37.5,c KM Jadhav b NM Coulter-Nile,4
35,2015-05-03,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",12,12,1,0,100.0,"run out (J Suchith, R Vinay Kumar)",6
40,2015-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,13,11,1,1,118.18,c V Kohli b S Aravind,3
44,2015-05-09,Kolkata Knight Riders,Eden Gardens,33,25,0,2,132.0,b SP Narine,3
48,2015-05-11,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,10,0,0,50.0,c KL Rahul b MC Henriques,3
50,2015-05-13,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",31,12,5,1,258.33,c Mandeep Singh b D Wiese,1
53,2015-05-16,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",15,12,1,1,125.0,c BB McCullum b P Negi,1
