match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2009-04-18,Royal Challengers Bangalore,Newlands,2,11,0,0,18.18,c R Dravid b P Kumar,1
10,2009-04-23,Kolkata Knight Riders,Newlands,15,21,1,0,71.43,c CH Gayle b BAW Mendis,1
15,2009-04-26,Kings XI Punjab,Newlands,2,6,0,0,33.33,c KC Sangakkara b IK Pathan,2
18,2009-04-28,Delhi Daredevils,SuperSport Park,44,46,5,0,95.65,not out,2
22,2009-04-30,Chennai Super Kings,SuperSport Park,2,5,0,0,40.0,c S Badrinath b JA Morkel,2
25,2009-05-02,Deccan Chargers,St George's Park,0,2,0,0,0.0,c Shoaib Ahmed b FH Edwards,1
30,2009-05-05,Kings XI Punjab,Kingsmead,77,44,12,1,175.0,c PP Chawla b RR Powar,2
33,2009-05-07,Royal Challengers Bangalore,SuperSport Park,20,22,4,0,90.91,b JH Kallis,1
37,2009-05-09,Chennai Super Kings,De Beers Diamond Oval,30,33,2,0,90.91,st MS Dhoni b M Muralitharan,1
40,2009-05-11,Deccan Chargers,De Beers Diamond Oval,1,3,0,0,33.33,lbw b WPUJC Vaas,1
45,2009-05-14,Mumbai Indians,Kingsmead,19,19,3,0,100.0,c JP Duminy b Harbhajan Singh,2
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,0,4,0,0,0.0,c AM Salvi b DP Nannes,2
