match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",1.0,0,16,0,16.0,1,0,0
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,16,5,4.0,17,0,0
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,2.0,0,19,0,9.5,2,0,0
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2.0,0,18,2,9.0,3,2,0
24,2012-04-19,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,21,0,5.25,6,1,0
26,2012-04-21,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",3.0,0,32,0,10.67,5,2,0
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",1.0,0,15,0,15.0,1,0,0
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2.0,0,13,0,6.5,2,1,0
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",3.0,0,25,0,8.33,5,0,0
49,2012-05-06,Mumbai Indians,Wankhede Stadium,2.0,0,12,2,6.0,4,0,0
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,21,1,5.25,9,0,0
59,2012-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",1.0,0,11,0,11.0,0,0,0
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,4.0,0,39,1,9.75,7,0,0
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,2.0,0,15,1,7.5,3,0,0
