match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",3,5,0,0,60.0,b SL Malinga,8
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,48,29,3,3,165.52,hit wicket b DW Steyn,5
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,13,17,1,0,76.47,c NV Ojha b IK Pathan,5
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4,1,1,0,400.0,not out,7
16,2012-04-14,Pune Warriors,Subrata Roy Sahara Stadium,44,26,4,2,169.23,c SPD Smith b A Nehra,5
24,2012-04-19,Pune Warriors,"MA Chidambaram Stadium, Chepauk",7,3,0,1,233.33,c R Sharma b MN Samuels,6
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",17,11,1,1,154.55,c DJ Hussey b PP Chawla,5
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",9,13,0,0,69.23,c DB Das b SP Narine,6
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4,9,0,0,44.44,c KC Sangakkara b A Ashish Reddy,6
49,2012-05-06,Mumbai Indians,Wankhede Stadium,9,6,0,1,150.0,c JEC Franklin b SL Malinga,7
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,16,13,1,1,123.08,c J Botha b Pankaj Singh,6
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,3,2,0,0,150.0,not out,7
66,2012-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,13,14,2,0,92.86,c N Saini b P Awana,6
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,1,2,0,0,50.0,c RG Sharma b DS Kulkarni,6
