innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,BB McCullum,20,2.2
1,Chennai Super Kings,2,SK Raina,38,4.6
1,Chennai Super Kings,3,DR Smith,71,9.1
1,Chennai Super Kings,4,F du Plessis,100,13.2
1,Chennai Super Kings,5,RA Jadeja,117,16.2
1,Chennai Super Kings,6,DJ Bravo,120,17.4
1,Chennai Super Kings,7,MS Dhoni,148,20.5
2,Delhi Daredevils,1,CM Gautam,15,3.3
2,Delhi Daredevils,2,MA Agarwal,20,3.6
2,Delhi Daredevils,3,SS Iyer,39,5.6
2,Delhi Daredevils,4,KM Jadhav,87,14.1
2,Delhi Daredevils,5,Yuvraj Singh,99,15.3
2,Delhi Daredevils,6,JP Duminy,106,16.4
2,Delhi Daredevils,7,NM Coulter-Nile,123,18.4
2,Delhi Daredevils,8,A Mishra,129,19.4
2,Delhi Daredevils,9,Imran Tahir,137,20.3
