innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,DR Smith,34,31,6,0,109.68,c NM Coulter-Nile b Imran Tahir,1
1,Chennai Super Kings,BB McCullum,4,2,1,0,200.0,c Yuvraj Singh b NM Coulter-Nile,2
1,Chennai Super Kings,SK Raina,4,7,0,0,57.14,b NM Coulter-Nile,3
1,Chennai Super Kings,F du Plessis,32,24,3,0,133.33,c SS Iyer b JP Duminy,4
1,Chennai Super Kings,RA Jadeja,17,18,1,1,94.44,st CM Gautam b A Mishra,5
1,Chennai Super Kings,MS Dhoni,30,27,1,2,111.11,c MA Agarwal b NM Coulter-Nile,6
1,Chennai Super Kings,DJ Bravo,1,3,0,0,33.33,lbw b DJ Muthuswami,7
1,Chennai Super Kings,R Ashwin,12,8,1,0,150.0,not out,8
1,Chennai Super Kings,MM Sharma,2,1,0,0,200.0,not out,9
2,Delhi Daredevils,MA Agarwal,15,12,2,1,125.0,c MS Dhoni b A Nehra,1
2,Delhi Daredevils,CM Gautam,4,5,0,0,80.0,c DJ Bravo b A Nehra,2
2,Delhi Daredevils,JA Morkel,73,55,8,1,132.73,not out,3
2,Delhi Daredevils,SS Iyer,7,7,1,0,100.0,c F du Plessis b A Nehra,4
2,Delhi Daredevils,KM Jadhav,20,20,2,0,100.0,c RA Jadeja b MM Sharma,5
2,Delhi Daredevils,Yuvraj Singh,9,6,1,0,150.0,c IC Pandey b DJ Bravo,6
2,Delhi Daredevils,JP Duminy,5,5,0,0,100.0,b IC Pandey,7
2,Delhi Daredevils,NM Coulter-Nile,5,4,1,0,125.0,b R Ashwin,8
2,Delhi Daredevils,A Mishra,4,4,0,0,100.0,"run out (MS Dhoni, A Nehra)",9
2,Delhi Daredevils,Imran Tahir,2,2,0,0,100.0,c SK Raina b DJ Bravo,10
