match_number,date,opponent,catches,stumpings,run_outs
2,2018-04-08,Delhi Daredevils,1,0,0
18,2018-04-21,Kolkata Knight Riders,1,0,0
22,2018-04-23,Delhi Daredevils,1,0,0
25,2018-04-26,Sunrisers Hyderabad,1,0,0
38,2018-05-06,Rajasthan Royals,1,0,0
