match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2021-04-09,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,22,0,5.5,12,1,0
6,2021-04-14,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,25,2,6.25,13,1,0
10,2021-04-18,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,17,0,5.67,11,1,0
16,2021-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,27,3,6.75,16,1,0
19,2021-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,32,0,8.0,9,0,0
22,2021-04-27,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,44,1,11.0,4,0,0
26,2021-04-30,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",3.0,0,24,0,8.0,6,1,0
31,2021-09-20,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",2.0,0,12,0,6.0,8,1,0
35,2021-09-24,Chennai Super Kings,Sharjah Cricket Stadium,3.0,0,23,0,7.67,5,0,0
39,2021-09-26,Mumbai Indians,Dubai International Cricket Stadium,3.0,0,15,1,5.0,11,0,0
43,2021-09-29,Rajasthan Royals,Dubai International Cricket Stadium,3.0,0,18,0,6.0,7,1,0
48,2021-10-03,Punjab Kings,Sharjah Cricket Stadium,4.0,0,33,0,8.25,8,1,0
52,2021-10-06,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",3.0,0,17,0,5.67,11,1,0
56,2021-10-08,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,25,2,6.25,9,0,0
58,2021-10-11,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,19,2,4.75,10,0,0
