match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Mumbai Indians,Sheikh Zayed Stadium,0,2,0,0,0.0,not out,7
4,2020-09-22,Rajasthan Royals,Sharjah Cricket Stadium,29,17,0,3,170.59,not out,7
7,2020-09-25,Delhi Capitals,Dubai International Cricket Stadium,15,12,2,0,125.0,c RR Pant b K Rabada,6
14,2020-10-02,Sunrisers Hyderabad,Dubai International Cricket Stadium,47,36,4,1,130.56,not out,5
21,2020-10-07,Kolkata Knight Riders,Sheikh Zayed Stadium,11,12,1,0,91.67,b CV Varun,4
25,2020-10-10,Royal Challengers Bangalore,Dubai International Cricket Stadium,10,6,0,1,166.67,c Gurkeerat Singh b YS Chahal,5
29,2020-10-13,Sunrisers Hyderabad,Dubai International Cricket Stadium,21,13,2,1,161.54,c KS Williamson b T Natarajan,5
34,2020-10-17,Delhi Capitals,Sharjah Cricket Stadium,3,5,0,0,60.0,c AT Carey b A Nortje,5
37,2020-10-19,Rajasthan Royals,Sheikh Zayed Stadium,28,28,2,0,100.0,run out (),5
41,2020-10-23,Mumbai Indians,Sharjah Cricket Stadium,16,16,2,1,100.0,c Q de Kock b RD Chahar,5
44,2020-10-25,Royal Challengers Bangalore,Dubai International Cricket Stadium,19,21,3,0,90.48,not out,4
49,2020-10-29,Kolkata Knight Riders,Dubai International Cricket Stadium,1,4,0,0,25.0,b CV Varun,4
